"id_order","product_id","product_name","product_quantity","product_price","total_price_tax_incl","total_price_tax_excl","id_product","id_manufacturer","name","location","city","current_state","name","preorder","invoice_date","delivery_date","total_paid","total_paid_tax_excl","total_paid_real","total_shipping","category","date_invoice","date_delivery"
"36589","40662","Black Forest Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","859.000000","1013.620000","859.000000","40662","83","CZW_3171","Koramangla","Bangalore","106","Delivered - Shipsy","1","2023-04-20 12:43:54","2023-04-20 18:00:00","813.620000","659.000000","813.620000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36590","29425","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","29425","119","CZW_5960","LB NAGAR","Hyderabad","106","Delivered - Shipsy","1","2023-04-20 12:45:32","2023-04-20 13:00:00","465.220000","379.000000","465.220000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36591","47884","Knife and Candle","1","1.000000","1.000000","1.000000","47884","147","CZW_3178","Mundhwa","Pune","106","Delivered - Shipsy","1","2023-04-20 12:56:46","2023-04-21 21:00:00","1848.020000","1490.000000","1848.020000","0.000000","Optional Addons","2023-04-20","2023-04-21"
"36591","76836","Workaholic Theme cake - Select Weight : 1.5 kg, Select Flavour : Pineapple, Select Variant : Eggless","1","1989.000000","2347.020000","1989.000000","76836","147","CZW_3178","Mundhwa","Pune","106","Delivered - Shipsy","1","2023-04-20 12:56:46","2023-04-21 21:00:00","1848.020000","1490.000000","1848.020000","0.000000","Theme Cakes","2023-04-20","2023-04-21"
"36592","31597","Happy Birthday Candles","1","179.000000","179.000000","179.000000","31597","77","CZW_5375","HBR Layout","Bangalore","2","Payment accepted","1","2023-04-20 12:57:29","2023-04-30 19:00:00","669.020000","518.000000","669.020000","0.000000","Optional Addons","2023-04-20","2023-04-30"
"36592","31698","Black Forest Cake - Select Weight : 1 Kg (Serves 9-10)","1","839.000000","990.020000","839.000000","31698","77","CZW_5375","HBR Layout","Bangalore","2","Payment accepted","1","2023-04-20 12:57:29","2023-04-30 19:00:00","669.020000","518.000000","669.020000","0.000000","Egg Cakes","2023-04-20","2023-04-30"
"36593","34912","Gulab Jamun Vanilla Cake - Select Weight : 1 Kg (Serves 9-10)","1","1059.000000","1249.620000","1059.000000","34912","120","CZW_11339","LINGAMPALLY","Hyderabad","106","Delivered - Shipsy","0","2023-04-20 14:14:46","2023-04-20 14:14:47","749.620000","559.000000","749.620000","0.000000","Exclusive Indian Fusion Cakes","2023-04-20","2023-04-20"
"36594","38776","Death by Chocolate Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","1019.000000","1202.420000","1019.000000","38776","96","CZW_49342","T Nagar","Chennai","106","Delivered - Shipsy","0","2023-04-20 14:23:17","2023-04-20 14:23:17","1202.420000","1019.000000","1202.420000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36595","39841","Happy Anniversary Fondant Cake - Select Weight : 500 Grams (Serves 4-6), Select Flavour : Vanilla","1","539.000000","636.020000","539.000000","39841","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 14:37:45","2023-04-20 14:37:45","536.020000","439.000000","536.020000","0.000000","Anniversary Special Cakes","2023-04-20","2023-04-20"
"36596","29572","Gulab Jamun Red Velvet Cake - Select Weight : 500 gms (Serves 4-6)","1","939.000000","1108.020000","939.000000","29572","119","CZW_5960","LB NAGAR","Hyderabad","106","Delivered - Shipsy","1","2023-04-20 14:41:19","2023-04-20 22:00:00","833.840000","638.000000","833.840000","0.000000","Exclusive Indian Fusion Cakes","2023-04-20","2023-04-20"
"36596","29187","Knife and Candle","1","1.000000","1.000000","1.000000","29187","119","CZW_5960","LB NAGAR","Hyderabad","106","Delivered - Shipsy","1","2023-04-20 14:41:19","2023-04-20 22:00:00","833.840000","638.000000","833.840000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36596","58209","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","58209","119","CZW_5960","LB NAGAR","Hyderabad","106","Delivered - Shipsy","1","2023-04-20 14:41:19","2023-04-20 22:00:00","833.840000","638.000000","833.840000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36596","29147","Rasmalai Cupcake","1","149.000000","175.820000","149.000000","29147","119","CZW_5960","LB NAGAR","Hyderabad","106","Delivered - Shipsy","1","2023-04-20 14:41:19","2023-04-20 22:00:00","833.840000","638.000000","833.840000","0.000000","Cupcakes","2023-04-20","2023-04-20"
"36598","33611","Black Forest Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","33611","81","CZW_55435","Jeevan Bhimnagar","Bangalore","106","Delivered - Shipsy","0","2023-04-20 14:49:17","2023-04-20 14:49:17","636.020000","539.000000","636.020000","0.000000","Egg Cakes","2023-04-20","2023-04-20"
"36597","58666","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Chocolate, Select Variant : Egg","1","819.000000","966.420000","819.000000","58666","110","CZW_56025","Jalvayu Towers","Gurgaon","93","Dispatching","0","2023-04-20 14:48:38","2023-04-20 14:48:38","766.420000","619.000000","766.420000","0.000000","Photo Cakes","2023-04-20","2023-04-20"
"36599","35820","Knife and Candle","2","1.000000","2.000000","2.000000","35820","123","CZW_16057","NANAKRAMGUDA","Hyderabad","93","Dispatching","1","2023-04-20 15:01:00","2023-04-21 08:00:00","750.820000","616.000000","750.820000","0.000000","Optional Addons","2023-04-20","2023-04-21"
"36599","35825","Magic Candles","1","65.000000","65.000000","65.000000","35825","123","CZW_16057","NANAKRAMGUDA","Hyderabad","93","Dispatching","1","2023-04-20 15:01:00","2023-04-21 08:00:00","750.820000","616.000000","750.820000","0.000000","Optional Addons","2023-04-20","2023-04-21"
"36599","58242","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : White Forest, Select Variant : Egg","1","749.000000","883.820000","749.000000","58242","123","CZW_16057","NANAKRAMGUDA","Hyderabad","93","Dispatching","1","2023-04-20 15:01:00","2023-04-21 08:00:00","750.820000","616.000000","750.820000","0.000000","Photo Cakes","2023-04-20","2023-04-21"
"36600","59615","Rasmalai Bomb Cake - 500 grams","1","1709.000000","2016.620000","1709.000000","59615","86","CZW_3170","Mahadevpura","Bangalore","106","Delivered - Shipsy","1","2023-04-20 15:04:47","2023-04-20 20:00:00","2016.620000","1709.000000","2016.620000","0.000000","Bomb Cakes","2023-04-20","2023-04-20"
"36601","58326","Round Shape Photo Cake - Select Weight : 1 Kg (Serves 9-10), Select Flavour : Pineapple, Select Variant : Egg","1","989.000000","1167.020000","989.000000","58326","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 15:05:49","2023-04-20 16:00:00","872.020000","694.000000","872.020000","0.000000","Photo Cakes","2023-04-20","2023-04-20"
"36601","50763","Flower Candle","1","119.000000","119.000000","119.000000","50763","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 15:05:49","2023-04-20 16:00:00","872.020000","694.000000","872.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36601","50756","Knife and Candle","1","1.000000","1.000000","1.000000","50756","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 15:05:49","2023-04-20 16:00:00","872.020000","694.000000","872.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36601","50761","Birthday Caps (Pack of 6)","1","85.000000","85.000000","85.000000","50761","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 15:05:49","2023-04-20 16:00:00","872.020000","694.000000","872.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36602","26278","Knife and Candle","2","1.000000","2.000000","2.000000","26278","92","CZW_48773","Adayar","Chennai","106","Delivered - Shipsy","0","2023-04-20 15:09:51","2023-04-20 15:09:51","1269.640000","1000.000000","1269.640000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36602","26317","Death by Chocolate Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","1019.000000","1202.420000","1019.000000","26317","92","CZW_48773","Adayar","Chennai","106","Delivered - Shipsy","0","2023-04-20 15:09:51","2023-04-20 15:09:51","1269.640000","1000.000000","1269.640000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36602","26315","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","26315","92","CZW_48773","Adayar","Chennai","106","Delivered - Shipsy","0","2023-04-20 15:09:51","2023-04-20 15:09:51","1269.640000","1000.000000","1269.640000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36603","32032","Kaju Barfi Cake - Select Weight : 500 gms (Serves 4-6)","1","779.000000","919.220000","779.000000","32032","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","0","2023-04-20 15:37:19","2023-04-20 15:37:20","719.220000","579.000000","719.220000","0.000000","Exclusive Indian Fusion Cakes","2023-04-20","2023-04-20"
"36604","27398","Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","27398","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:02:05","2023-04-20 16:02:05","647.820000","549.000000","647.820000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36605","62779","Knife and Candle","2","1.000000","2.000000","2.000000","62779","169","CZW_61694","Baner","Pune","93","Dispatching","0","2023-04-20 16:11:58","2023-04-20 16:11:59","704.420000","521.000000","704.420000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36605","62914","Layered Chocolate Truffle Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","1019.000000","1202.420000","1019.000000","62914","169","CZW_61694","Baner","Pune","93","Dispatching","0","2023-04-20 16:11:58","2023-04-20 16:11:59","704.420000","521.000000","704.420000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36607","58676","Rectangle Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Chocolate, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58676","96","CZW_49342","T Nagar","Chennai","106","Delivered - Shipsy","0","2023-04-20 16:31:08","2023-04-20 16:31:08","790.020000","639.000000","790.020000","0.000000","Photo Cakes","2023-04-20","2023-04-20"
"36606","43457","Gulab Jamun Vanilla Cake - Select Weight : 500 gms (Serves 4-6)","1","689.000000","813.020000","689.000000","43457","90","CZW_45220","yelahanka","Bangalore","93","Dispatching","0","2023-04-20 16:30:57","2023-04-20 16:30:57","709.670000","585.650000","709.670000","0.000000","Exclusive Indian Fusion Cakes","2023-04-20","2023-04-20"
"36609","30701","Chocolate Truffle Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","939.000000","1108.020000","939.000000","30701","74","CZW_3173","Bellandur","Bangalore","2","Payment accepted","1","2023-04-20 16:43:49","2023-04-25 11:00:00","713.040000","528.000000","713.040000","0.000000","Eggless Cakes","2023-04-20","2023-04-25"
"36609","30246","Pineapple Pastry","1","89.000000","105.020000","89.000000","30246","74","CZW_3173","Bellandur","Bangalore","2","Payment accepted","1","2023-04-20 16:43:49","2023-04-25 11:00:00","713.040000","528.000000","713.040000","0.000000","Pastries","2023-04-20","2023-04-25"
"36608","44401","Knife and Candle","1","1.000000","1.000000","1.000000","44401","77","CZW_5375","HBR Layout","Bangalore","93","Dispatching","0","2023-04-20 16:42:48","2023-04-20 16:42:48","584.220000","480.000000","584.220000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36608","44964","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","44964","77","CZW_5375","HBR Layout","Bangalore","93","Dispatching","0","2023-04-20 16:42:48","2023-04-20 16:42:48","584.220000","480.000000","584.220000","0.000000","Anniversary Special Cakes","2023-04-20","2023-04-20"
"36610","33526","Birthday Caps (Pack of 6)","1","85.000000","85.000000","85.000000","33526","83","CZW_3171","Koramangla","Bangalore","93","Dispatching","1","2023-04-20 16:53:30","2023-04-20 17:00:00","622.020000","525.000000","622.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36610","33521","Knife and Candle","1","1.000000","1.000000","1.000000","33521","83","CZW_3171","Koramangla","Bangalore","93","Dispatching","1","2023-04-20 16:53:30","2023-04-20 17:00:00","622.020000","525.000000","622.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36610","33605","Chocolate Truffle Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","33605","83","CZW_3171","Koramangla","Bangalore","93","Dispatching","1","2023-04-20 16:53:30","2023-04-20 17:00:00","622.020000","525.000000","622.020000","0.000000","Egg Cakes","2023-04-20","2023-04-20"
"36611","26967","Gulab Jamun Pastry","1","109.000000","128.620000","109.000000","26967","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:57:14","2023-04-20 16:57:15","559.920000","444.000000","559.920000","0.000000","Pastries","2023-04-20","2023-04-20"
"36611","81873","Vanilla pastry","1","99.000000","116.820000","99.000000","81873","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:57:14","2023-04-20 16:57:15","559.920000","444.000000","559.920000","0.000000","Pastries","2023-04-20","2023-04-20"
"36611","26972","Chocolate Truffle Pastry","1","109.000000","128.620000","109.000000","26972","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:57:14","2023-04-20 16:57:15","559.920000","444.000000","559.920000","0.000000","Pastries","2023-04-20","2023-04-20"
"36611","26929","Red Velvet Pastry","1","119.000000","140.420000","119.000000","26929","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:57:14","2023-04-20 16:57:15","559.920000","444.000000","559.920000","0.000000","Pastries","2023-04-20","2023-04-20"
"36611","26977","Pineapple Pastry","1","89.000000","105.020000","89.000000","26977","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:57:14","2023-04-20 16:57:15","559.920000","444.000000","559.920000","0.000000","Pastries","2023-04-20","2023-04-20"
"36611","26974","Death By Chocolate Pastry","1","119.000000","140.420000","119.000000","26974","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","0","2023-04-20 16:57:14","2023-04-20 16:57:15","559.920000","444.000000","559.920000","0.000000","Pastries","2023-04-20","2023-04-20"
"36612","33254","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","33254","116","CZW_33753","HIMAYATH NAGAR","Hyderabad","93","Dispatching","0","2023-04-20 17:11:21","2023-04-20 17:11:21","465.220000","379.000000","465.220000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36613","34822","Mango Gateaux Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","34822","122","CZW_53382","Miyapur","Hyderabad","93","Dispatching","1","2023-04-20 17:14:42","2023-04-20 21:00:00","537.020000","440.000000","537.020000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36613","34475","Knife and Candle","1","1.000000","1.000000","1.000000","34475","122","CZW_53382","Miyapur","Hyderabad","93","Dispatching","1","2023-04-20 17:14:42","2023-04-20 21:00:00","537.020000","440.000000","537.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36614","38692","Choco Mousse Cheesecake [500gm]","1","1079.000000","1273.220000","1079.000000","38692","150","CZW_35214","Shivaji Nagar","Pune","93","Dispatching","1","2023-04-20 17:17:07","2023-04-20 18:00:00","773.220000","579.000000","773.220000","0.000000","Cheesecakes [500gm]","2023-04-20","2023-04-20"
"36615","40497","Knife and Candle","2","1.000000","2.000000","2.000000","40497","166","CZW_61419","Kadugudi","Bangalore","91","Full Refund - Undelivered","1","2023-04-20 17:27:40","2023-04-20 19:09:32","34.000000","34.000000","0.000000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36615","58384","To My Better Half Greeting Card","1","49.000000","49.000000","49.000000","58384","166","CZW_61419","Kadugudi","Bangalore","91","Full Refund - Undelivered","1","2023-04-20 17:27:40","2023-04-20 19:09:32","34.000000","34.000000","0.000000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36616","41085","Happy Anniversary Fondant Cake - Select Weight : 500 Grams (Serves 4-6), Select Flavour : Butterscotch","1","549.000000","647.820000","549.000000","41085","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","1","2023-04-20 17:27:45","2023-04-20 19:00:00","464.820000","366.000000","498.820000","0.000000","Anniversary Special Cakes","2023-04-20","2023-04-20"
"36617","28573","Knife and Candle","1","1.000000","1.000000","1.000000","28573","153","CZW_41709","Benz Circle","Vijayawada","93","Dispatching","0","2023-04-20 17:44:53","2023-04-20 17:44:54","690.440000","509.000000","690.440000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36617","28550","Butterscotch Overload Egg Cake - Select Weight : 1 Kg (Serves 9-10)","1","889.000000","1049.020000","889.000000","28550","153","CZW_41709","Benz Circle","Vijayawada","93","Dispatching","0","2023-04-20 17:44:53","2023-04-20 17:44:54","690.440000","509.000000","690.440000","0.000000","Egg Cakes","2023-04-20","2023-04-20"
"36617","28691","Rasmalai Pastry","1","119.000000","140.420000","119.000000","28691","153","CZW_41709","Benz Circle","Vijayawada","93","Dispatching","0","2023-04-20 17:44:53","2023-04-20 17:44:54","690.440000","509.000000","690.440000","0.000000","Pastries","2023-04-20","2023-04-20"
"36618","35456","French Blueberry Cheese Cake [500gm]","1","1089.000000","1285.020000","1089.000000","35456","122","CZW_53382","Miyapur","Hyderabad","93","Dispatching","0","2023-04-20 18:26:32","2023-04-20 18:26:32","785.020000","589.000000","785.020000","0.000000","Cheesecakes [500gm]","2023-04-20","2023-04-20"
"36619","58165","Heart Shaped Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Butterscotch, Select Variant : Egg","1","749.000000","883.820000","749.000000","58165","118","CZW_3181","KPHB","Hyderabad","106","Delivered - Shipsy","1","2023-04-20 18:48:42","2023-04-20 22:00:00","683.820000","549.000000","683.820000","0.000000","Photo Cakes","2023-04-20","2023-04-20"
"36621","32254","Vanilla Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","519.000000","612.420000","519.000000","32254","180","CZW_63586","Sarjapur","Bangalore","99","Pickup Completed","1","2023-04-20 19:04:16","2023-04-21 16:00:00","529.240000","418.000000","529.240000","0.000000","Eggless Cakes","2023-04-20","2023-04-21"
"36621","31988","Choco Lava Cake","1","99.000000","116.820000","99.000000","31988","180","CZW_63586","Sarjapur","Bangalore","99","Pickup Completed","1","2023-04-20 19:04:16","2023-04-21 16:00:00","529.240000","418.000000","529.240000","0.000000","Brownies & Lava Cakes","2023-04-20","2023-04-21"
"36620","30948","Rasmalai Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","30948","74","CZW_3173","Bellandur","Bangalore","93","Dispatching","0","2023-04-20 19:04:12","2023-04-20 19:04:12","716.860000","577.000000","716.860000","0.000000","Exclusive Indian Fusion Cakes","2023-04-20","2023-04-20"
"36620","126921","Thandai Cupcake","1","139.000000","164.020000","139.000000","126921","74","CZW_3173","Bellandur","Bangalore","93","Dispatching","0","2023-04-20 19:04:12","2023-04-20 19:04:12","716.860000","577.000000","716.860000","0.000000","Cupcakes","2023-04-20","2023-04-20"
"36620","30371","Crunchy Butterscotch Cupcake","1","89.000000","105.020000","89.000000","30371","74","CZW_3173","Bellandur","Bangalore","93","Dispatching","0","2023-04-20 19:04:12","2023-04-20 19:04:12","716.860000","577.000000","716.860000","0.000000","Cupcakes","2023-04-20","2023-04-20"
"36622","87691","Snow Spray","1","119.000000","119.000000","119.000000","87691","91","CZW_58339","Varthur Road","Bangalore","106","Delivered - Shipsy","0","2023-04-20 19:32:14","2023-04-20 19:32:15","1218.020000","1058.000000","1218.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36622","87635","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","87635","91","CZW_58339","Varthur Road","Bangalore","106","Delivered - Shipsy","0","2023-04-20 19:32:14","2023-04-20 19:32:15","1218.020000","1058.000000","1218.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36622","87656","Knife and Candle","1","1.000000","1.000000","1.000000","87656","91","CZW_58339","Varthur Road","Bangalore","106","Delivered - Shipsy","0","2023-04-20 19:32:14","2023-04-20 19:32:15","1218.020000","1058.000000","1218.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36622","88983","Mango Fruit Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","889.000000","1049.020000","889.000000","88983","91","CZW_58339","Varthur Road","Bangalore","106","Delivered - Shipsy","0","2023-04-20 19:32:14","2023-04-20 19:32:15","1218.020000","1058.000000","1218.020000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36624","40502","Birthday Caps (Pack of 6)","2","85.000000","170.000000","170.000000","40502","84","CZW_11700","kudlu","Bangalore","99","Pickup Completed","1","2023-04-20 19:46:51","2023-04-21 16:00:00","3491.620000","3013.000000","3491.620000","0.000000","Optional Addons","2023-04-20","2023-04-21"
"36624","40501","Magic Candles","1","65.000000","65.000000","65.000000","40501","84","CZW_11700","kudlu","Bangalore","99","Pickup Completed","1","2023-04-20 19:46:51","2023-04-21 16:00:00","3491.620000","3013.000000","3491.620000","0.000000","Optional Addons","2023-04-20","2023-04-21"
"36624","40505","Flower Candle","1","119.000000","119.000000","119.000000","40505","84","CZW_11700","kudlu","Bangalore","99","Pickup Completed","1","2023-04-20 19:46:51","2023-04-21 16:00:00","3491.620000","3013.000000","3491.620000","0.000000","Optional Addons","2023-04-20","2023-04-21"
"36624","69719","Baby Princess Crown Theme Cake - Select Weight : 2 kg, Select Flavour : Chocolate Truffle, Select Variant : Egg","1","2659.000000","3137.620000","2659.000000","69719","84","CZW_11700","kudlu","Bangalore","99","Pickup Completed","1","2023-04-20 19:46:51","2023-04-21 16:00:00","3491.620000","3013.000000","3491.620000","0.000000","Theme Cakes","2023-04-20","2023-04-21"
"36623","118068","I Love You Fondant Jar Cakes - Select Jar Size : Pack of Large Jars","1","659.000000","777.620000","659.000000","118068","147","CZW_3178","Mundhwa","Pune","93","Dispatching","0","2023-04-20 19:41:49","2023-04-20 19:41:49","777.620000","659.000000","777.620000","0.000000","Anniversary Special Cakes","2023-04-20","2023-04-20"
"36625","31797","Chocolate Truffle Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","31797","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-20 19:53:07","2023-04-20 22:00:00","547.820000","449.000000","547.820000","0.000000","Eggless Cakes","2023-04-20","2023-04-20"
"36626","26001","Knife and Candle","1","1.000000","1.000000","1.000000","26001","87","CZW_3179","Rajaji nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:04:11","2023-04-20 21:00:00","773.420000","635.000000","773.420000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36626","26005","Magic Candles","1","65.000000","65.000000","65.000000","26005","87","CZW_3179","Rajaji nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:04:11","2023-04-20 21:00:00","773.420000","635.000000","773.420000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36626","58293","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : White Forest, Select Variant : Eggless","1","769.000000","907.420000","769.000000","58293","87","CZW_3179","Rajaji nagar","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:04:11","2023-04-20 21:00:00","773.420000","635.000000","773.420000","0.000000","Photo Cakes","2023-04-20","2023-04-20"
"36627","39836","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","39836","91","CZW_58339","Varthur Road","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:09:03","2023-04-21 08:00:00","583.220000","479.000000","583.220000","0.000000","Anniversary Special Cakes","2023-04-20","2023-04-21"
"36628","30408","Knife and Candle","1","1.000000","1.000000","1.000000","30408","74","CZW_3173","Bellandur","Bangalore","2","Payment accepted","1","2023-04-20 20:20:39","2023-04-24 16:00:00","991.020000","840.000000","991.020000","0.000000","Optional Addons","2023-04-20","2023-04-24"
"36628","58162","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Red Velvet, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58162","74","CZW_3173","Bellandur","Bangalore","2","Payment accepted","1","2023-04-20 20:20:39","2023-04-24 16:00:00","991.020000","840.000000","991.020000","0.000000","Photo Cakes","2023-04-20","2023-04-24"
"36629","104387","Chocolate Truffle Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","104387","185","CZW_65174","Tiruppur","Tiruppur","93","Dispatching","1","2023-04-20 20:35:35","2023-04-20 22:00:00","686.020000","589.000000","686.020000","0.000000","Egg Cakes","2023-04-20","2023-04-20"
"36629","104345","To My Better Half Greeting Card","1","49.000000","49.000000","49.000000","104345","185","CZW_65174","Tiruppur","Tiruppur","93","Dispatching","1","2023-04-20 20:35:35","2023-04-20 22:00:00","686.020000","589.000000","686.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36629","104347","Knife and Candle","1","1.000000","1.000000","1.000000","104347","185","CZW_65174","Tiruppur","Tiruppur","93","Dispatching","1","2023-04-20 20:35:35","2023-04-20 22:00:00","686.020000","589.000000","686.020000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36630","26025","Black Forest Cake - Select Weight : 1 Kg (Serves 9-10)","1","839.000000","990.020000","839.000000","26025","87","CZW_3179","Rajaji nagar","Bangalore","93","Dispatching","0","2023-04-20 20:37:27","2023-04-20 20:37:27","990.020000","839.000000","990.020000","0.000000","Egg Cakes","2023-04-20","2023-04-20"
"36631","44523","Pineapple Vanilla Cake - Select Weight : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","44523","88","CZW_3172","Sanjaynagar","Bangalore","106","Delivered - Shipsy","0","2023-04-20 20:46:56","2023-04-20 20:46:56","465.220000","379.000000","465.220000","0.000000","Egg Cakes","2023-04-20","2023-04-20"
"36632","35525","Red Velvet Heart Cake - Select Weight : 1 Kg (Serves 9-10)","1","1079.000000","1273.220000","1079.000000","35525","118","CZW_3181","KPHB","Hyderabad","93","Dispatching","1","2023-04-20 20:47:45","2023-04-20 21:00:00","773.220000","579.000000","773.220000","0.000000","Anniversary Special Cakes","2023-04-20","2023-04-20"
"36633","27069","Party Balloons (Pack of 10)","1","99.000000","99.000000","99.000000","27069","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:51:49","2023-04-20 22:00:00","1214.240000","968.000000","1214.240000","0.000000","Optional Addons","2023-04-20","2023-04-20"
"36633","58279","Heart Shaped Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Red Velvet, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58279","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:51:49","2023-04-20 22:00:00","1214.240000","968.000000","1214.240000","0.000000","Photo Cakes","2023-04-20","2023-04-20"
"36633","27062","Knife and Candle","1","1.000000","1.000000","1.000000","27062","73","CZW_54305","Banaswadi","Bangalore","106","Delivered - Shipsy","1","2023-04-20 20:51:49","2023-04-20 22:00:00","1214.240000","968.000000","1214.240000","0.000000","Optional Addons","2023-04-20","2023-04-20"
